통,반,_dong,_jib,_fill
28,0,대야동,610,road_split
26,0,대야동,610,road_split
31,0,대야동,610,road_split
26,0,대야동,609,road_split
24,0,대야동,609,road_split
28,0,대야동,608,road_split
26,0,대야동,608,road_split
24,0,대야동,608,road_split
19,0,대야동,608,road_split
30,0,대야동,607,road_split
19,0,대야동,607,road_split
30,0,대야동,606,road_split
40,0,대야동,606,road_split
20,0,대야동,606,road_split
18,0,대야동,606,road_split
19,0,대야동,606,road_split
20,0,대야동,605,road_split
14,0,대야동,605,road_split
22,0,대야동,605,road_split
21,0,대야동,605,road_split
19,0,대야동,604,road_split
23,0,대야동,604,road_split
20,0,대야동,604,road_split
24,0,대야동,604,road_split
14,0,대야동,604,road_split
23,0,대야동,603,road_split
14,0,대야동,603,road_split
22,0,대야동,603,road_split
14,0,대야동,602,road_match
26,0,대야동,601,road_split
14,0,대야동,601,road_split
14,0,대야동,600,road_match
14,0,대야동,599,road_match
14,0,대야동,598,road_match
14,0,대야동,597,road_match
14,0,대야동,596,road_match
14,0,대야동,595,road_match
14,0,대야동,594,road_match
14,0,대야동,593,road_match
14,0,대야동,592,road_match
14,0,대야동,591,road_match
14,0,대야동,590,road_match
14,0,대야동,589,road_match
14,0,대야동,588,road_match
21,0,대야동,587,road_split
14,0,대야동,587,road_split
15,0,대야동,587,road_split
14,0,대야동,585,road_match
23,0,대야동,570-4,road_split
22,0,대야동,570-4,road_split
30,0,대야동,568-8,road_match
30,0,대야동,568-6,road_match
32,0,대야동,541-11,road_match
32,0,대야동,541-4,road_match
46,0,대야동,527,road_match
47,0,대야동,526,road_split
46,0,대야동,526,road_split
45,0,대야동,526,road_split
47,0,대야동,525,road_match
48,0,대야동,524,road_split
47,0,대야동,524,road_split
45,0,대야동,524,road_split
44,0,대야동,524,road_split
48,0,대야동,523,road_split
49,0,대야동,523,road_split
44,0,대야동,523,road_split
53,0,대야동,522,road_match
53,0,대야동,521,road_split
52,0,대야동,521,road_split
52,0,대야동,520,road_match
47,0,대야동,519,road_split
49,0,대야동,519,road_split
53,0,대야동,519,road_split
48,0,대야동,519,road_split
51,0,대야동,519,road_split
52,0,대야동,519,road_split
50,0,대야동,519,road_split
49,0,대야동,518,road_match
49,0,대야동,517,road_split
48,0,대야동,517,road_split
44,0,대야동,517,road_split
43,0,대야동,517,road_split
49,0,대야동,516,road_split
50,0,대야동,516,road_split
43,0,대야동,516,road_split
42,0,대야동,516,road_split
51,0,대야동,515,road_match
51,0,대야동,514,road_match
50,0,대야동,513,road_match
42,0,대야동,512,road_match
50,0,대야동,511,road_split
42,0,대야동,511,road_split
50,0,대야동,510,road_split
41,0,대야동,510,road_split
42,0,대야동,510,road_split
41,0,대야동,509,road_match
41,0,대야동,508,road_match
54,0,대야동,507,road_split
51,0,대야동,507,road_split
53,0,대야동,507,road_split
52,0,대야동,507,road_split
41,0,대야동,507,road_split
50,0,대야동,507,road_split
45,0,대야동,491-68,road_match
45,0,대야동,491-67,road_match
45,0,대야동,491-47,road_match
45,0,대야동,491-45,road_match
52,0,대야동,477-16,road_match
38,0,대야동,436-4,road_match
38,0,대야동,436-3,road_match
38,0,대야동,436-2,road_match
38,0,대야동,436-1,road_match
1,0,대야동,434,road_match
1,0,대야동,433-6,road_match
1,0,대야동,433,road_match
2,0,대야동,431,road_match
45,0,대야동,430,road_split
1,0,대야동,430,road_split
2,0,대야동,430,road_split
1,0,대야동,429,road_match
1,0,대야동,428,road_match
1,0,대야동,427,road_match
1,0,대야동,426-4,road_match
1,0,대야동,426-2,road_match
1,0,대야동,426-1,road_match
1,0,대야동,426,road_match
1,0,대야동,425,road_match
1,0,대야동,424-5,road_match
1,0,대야동,424-4,road_split
39,0,대야동,424-2,road_match
1,0,대야동,424,road_split
39,0,대야동,424,road_split
30,0,대야동,423-11,road_match
30,0,대야동,423-10,road_match
30,0,대야동,423-2,road_match
17,0,대야동,421-6,road_match
16,0,대야동,421-5,road_split
15,0,대야동,421-5,road_split
39,0,대야동,421,road_split
17,0,대야동,421,road_split
1,0,대야동,420-171,road_match
1,0,대야동,420-131,road_match
1,0,대야동,420-129,road_match
1,0,대야동,420-28,road_match
1,0,대야동,420-27,road_match
1,0,대야동,419,road_match
30,0,대야동,395-8,road_match
55,0,대야동,377-100,road_match
30,0,대야동,363-13,road_match
30,0,대야동,363-11,road_match
30,0,대야동,362-24,road_match
30,0,대야동,362-23,road_match
30,0,대야동,362-18,road_match
40,0,대야동,349-7,road_match
40,0,대야동,344-16,road_match
40,0,대야동,344-14,road_match
40,0,대야동,344-11,road_match
40,0,대야동,344-9,road_match
40,0,대야동,343-2,road_match
40,0,대야동,343-1,road_match
55,0,대야동,332-107,road_match
55,0,대야동,332-101,road_match
55,0,대야동,332-98,road_match
55,0,대야동,332-56,road_match
56,0,대야동,303-83,road_match
56,0,대야동,303-82,road_match
56,0,대야동,303-69,road_match
56,0,대야동,303-68,road_match
56,0,대야동,303-55,road_match
56,0,대야동,303-52,road_match
40,0,대야동,296-28,road_match
40,0,대야동,296-27,road_match
40,0,대야동,296-26,road_match
40,0,대야동,296-22,road_match
40,0,대야동,296-21,road_match
40,0,대야동,296-19,road_match
40,0,대야동,295-22,road_match
56,0,대야동,293-20,road_match
39,0,대야동,290-2,road_match
39,0,대야동,289-51,road_match
39,0,대야동,289-31,road_match
39,0,대야동,289-28,road_match
39,0,대야동,289-27,road_match
39,0,대야동,289-26,road_match
39,0,대야동,288-3,road_match
39,0,대야동,288-1,road_match
39,0,대야동,287-11,road_match
17,0,대야동,284-6,road_match
18,0,대야동,284-1,road_split
17,0,대야동,284-1,road_split
17,0,대야동,283-4,road_match
18,0,대야동,280-4,road_split
17,0,대야동,280-4,road_split
18,0,대야동,280-1,road_split
17,0,대야동,280-1,road_split
17,0,대야동,279-15,road_match
18,0,대야동,279-4,road_split
20,0,대야동,279-4,road_split
17,0,대야동,279-4,road_split
15,0,대야동,275-40,road_match
21,0,대야동,275-28,road_split
15,0,대야동,275-28,road_split
21,0,대야동,275-23,road_split
15,0,대야동,275-23,road_split
21,0,대야동,275-20,road_split
15,0,대야동,275-20,road_split
20,0,대야동,275-7,road_split
15,0,대야동,275-7,road_split
21,0,대야동,275-7,road_split
17,0,대야동,274-34,road_match
17,0,대야동,274-33,road_split
17,0,대야동,274-32,road_split
16,0,대야동,274-32,road_split
17,0,대야동,274-30,road_match
17,0,대야동,274-25,road_match
17,0,대야동,274-23,road_split
39,0,대야동,274-23,road_split
16,0,대야동,274-21,road_match
16,0,대야동,274-19,road_match
20,0,대야동,274-11,road_match
16,0,대야동,274-8,road_split
20,0,대야동,274-8,road_split
17,0,대야동,274-5,road_match
39,0,대야동,273-9,road_match
1,0,대야동,243,road_match
1,0,대야동,241,road_match
1,0,대야동,152-3,road_match
1,0,대야동,147-9,road_match
1,0,대야동,147-4,road_match
1,0,대야동,147-3,road_match
56,0,대야동,145-4,road_match
1,0,대야동,138-24,road_match
1,0,대야동,138-22,road_match
56,0,대야동,138-18,road_match
56,0,대야동,138-6,road_match
56,0,대야동,138-4,road_match
56,0,대야동,138-3,road_match
56,0,대야동,138-1,road_match
56,0,대야동,137-4,road_match
56,0,대야동,137-2,road_match
56,0,대야동,135-2,road_match
56,0,대야동,134-12,road_match
56,0,대야동,134-11,road_match
56,0,대야동,134-10,road_match
56,0,대야동,134-8,road_match
56,0,대야동,133-5,road_match
56,0,대야동,133-4,road_match
1,0,대야동,127-3,road_match
1,0,대야동,127-1,road_match
1,0,대야동,96-3,road_match
1,0,대야동,92-4,road_match
1,0,대야동,92-1,road_match
1,0,대야동,86-5,road_match
1,0,대야동,75-2,road_match
1,0,대야동,75-1,road_match
1,0,대야동,73-1,road_match
1,0,대야동,72-6,road_match
1,0,대야동,72-4,road_match
1,0,대야동,71-3,road_match
6,0,계수동,산145-6,road_match
7,0,계수동,산145-7,road_match
9,0,계수동,산146-1,road_match
6,0,계수동,산146-5,road_match
6,0,계수동,산146-6,road_match
9,0,계수동,산146-7,road_match
7,0,계수동,772-5,road_match
7,0,계수동,772-7,road_match
7,0,계수동,772-8,road_match
9,0,계수동,479-6,road_split
7,0,계수동,479-6,road_split
9,0,계수동,475-14,road_match
9,0,계수동,795-6,road_match
9,0,계수동,776,road_split
7,0,계수동,776,road_split
8,0,계수동,80-2,road_match
8,0,계수동,80-4,road_match
8,0,계수동,87-1,road_match
8,0,계수동,95-1,road_match
8,0,계수동,95-4,road_match
8,0,계수동,110-1,road_match
6,0,계수동,113-4,road_match
6,0,계수동,128-5,road_match
6,0,계수동,172-4,road_match
6,0,계수동,172-5,road_match
6,0,계수동,213-3,road_match
6,0,계수동,222-3,road_match
6,0,계수동,222-5,road_match
6,0,계수동,227-1,road_match
6,0,계수동,236,road_match
6,0,계수동,268-1,road_match
8,0,계수동,318-4,road_match
8,0,계수동,325-1,road_match
8,0,계수동,332-1,road_match
8,0,계수동,338-9,road_match
8,0,계수동,344-2,road_match
8,0,계수동,350-9,road_match
8,0,계수동,375-1,road_match
9,0,계수동,377-23,road_match
9,0,계수동,377-24,road_match
9,0,계수동,476-32,road_match
9,0,계수동,536-15,road_match
7,0,계수동,557-1,road_match
7,0,계수동,576-1,road_match
9,0,계수동,795-7,road_match
9,0,계수동,802-1,road_match
7,0,계수동,456-4,road_match
7,0,계수동,801-1,road_split
9,0,계수동,801-1,road_split
9,0,계수동,795-5,road_match
7,0,계수동,772,road_match
6,0,계수동,765,road_match
6,0,계수동,766,road_match
6,0,계수동,767,road_match
6,0,계수동,769,road_match
6,0,계수동,769-1,road_match
6,0,계수동,769-3,road_match
7,0,계수동,772-2,road_match
7,0,계수동,772-3,road_match
7,0,계수동,772-4,road_match
7,0,계수동,772-6,road_match
7,0,계수동,772-9,road_match
7,0,계수동,773,road_match
7,0,계수동,774-2,road_match
7,0,계수동,776-2,road_match
8,0,계수동,779,road_match
8,0,계수동,782,road_match
8,0,계수동,783,road_match
8,0,계수동,783-3,road_match
8,0,계수동,783-4,road_match
8,0,계수동,784,road_match
9,0,계수동,791,road_split
8,0,계수동,791,road_split
9,0,계수동,792,road_match
9,0,계수동,792-1,road_match
9,0,계수동,792-2,road_match
9,0,계수동,793,road_match
9,0,계수동,793-1,road_match
9,0,계수동,793-2,road_match
9,0,계수동,793-3,road_match
9,0,계수동,793-4,road_split
8,0,계수동,793-4,road_split
9,0,계수동,793-5,road_match
9,0,계수동,795,road_match
9,0,계수동,795-4,road_match
9,0,계수동,795-10,road_match
9,0,계수동,795-11,road_match
9,0,계수동,795-12,road_match
9,0,계수동,795-13,road_match
9,0,계수동,795-14,road_match
9,0,계수동,795-15,road_match
9,0,계수동,795-16,road_split
7,0,계수동,795-16,road_split
9,0,계수동,795-17,road_match
7,0,계수동,799,road_match
9,0,계수동,803,road_match
1,0,계수동,803-1,road_split
9,0,계수동,803-1,road_split
8,0,계수동,산6-7,road_match
8,0,계수동,산6-9,road_match
8,0,계수동,산6-10,road_match
6,0,계수동,산30-3,road_match
6,0,계수동,산30-4,road_match
6,0,계수동,산59-6,road_match
6,0,계수동,산59-7,road_match
6,0,계수동,산59-10,road_match
6,0,계수동,산59-11,road_match
6,0,계수동,산59-12,road_match
6,0,계수동,산61,road_match
6,0,계수동,산61-2,road_match
6,0,계수동,산61-4,road_match
9,0,계수동,산107-9,road_match
9,0,계수동,산107-16,road_match
9,0,계수동,산107-17,road_match
9,0,계수동,산107-18,road_match
8,0,계수동,산109-11,road_match
8,0,계수동,산109-13,road_match
9,0,계수동,산109-14,road_split
8,0,계수동,산109-14,road_split
9,0,계수동,산109-16,road_match
9,0,계수동,산109-17,road_match
7,0,계수동,산145-4,road_match
