통,반,_dong,_jib,_fill
22,0,거모동,1782,road_split
8,0,거모동,1784,road_split
21,0,거모동,1784,road_split
22,0,거모동,1784,road_split
8,0,거모동,1785,road_match
8,0,거모동,1786,road_split
29,0,거모동,1786,road_split
8,0,거모동,1787,road_match
8,0,거모동,1787-1,road_match
8,0,거모동,1788,road_split
29,0,거모동,1788,road_split
29,0,거모동,1789,road_match
29,0,거모동,1790,road_split
21,0,거모동,1790,road_split
8,0,거모동,1790,road_split
21,0,거모동,1791,road_match
21,0,거모동,1792,road_match
21,0,거모동,1793,road_match
21,0,거모동,1794,road_match
21,0,거모동,1795,road_match
21,0,거모동,1796,road_match
29,0,거모동,1797,road_split
8,0,거모동,1797,road_split
29,0,거모동,1797-1,road_split
8,0,거모동,1797-1,road_split
28,0,거모동,1798,road_split
1,0,거모동,1798,road_split
29,0,거모동,1798,road_split
21,0,거모동,1798,road_split
27,0,거모동,1798,road_split
11,0,거모동,1798,road_split
5,0,거모동,1798,road_split
9,0,거모동,1799,road_split
28,0,거모동,1799,road_split
28,0,거모동,1800,road_split
15,0,거모동,1800,road_split
1,0,거모동,1800,road_split
28,0,거모동,1801,road_match
28,0,거모동,1802,road_split
9,0,거모동,1802,road_split
9,0,거모동,1803,road_split
28,0,거모동,1803,road_split
7,0,거모동,1803,road_split
28,0,거모동,1804,road_split
1,0,거모동,1804,road_split
19,0,거모동,1805,road_split
16,0,거모동,1805,road_split
17,0,거모동,1805,road_split
15,0,거모동,1805,road_split
19,0,거모동,1805-1,road_match
19,0,거모동,1806,road_match
19,0,거모동,1807,road_split
16,0,거모동,1807,road_split
16,0,거모동,1808,road_split
17,0,거모동,1808,road_split
17,0,거모동,1809,road_split
15,0,거모동,1809,road_split
10,0,거모동,1810,road_split
19,0,거모동,1810,road_split
18,0,거모동,1810,road_split
16,0,거모동,1810,road_split
13,0,거모동,1810,road_split
27,0,거모동,1810,road_split
15,0,거모동,1810,road_split
1,0,거모동,1810,road_split
10,0,거모동,1811,road_split
26,0,거모동,1811,road_split
2,0,거모동,1811,road_split
27,0,거모동,1811,road_split
18,0,거모동,1811,road_split
13,0,거모동,1811,road_split
1,0,거모동,1811,road_split
10,0,거모동,1812,road_split
19,0,거모동,1812,road_split
10,0,거모동,1813,road_split
26,0,거모동,1813,road_split
10,0,거모동,1814,road_split
26,0,거모동,1814,road_split
26,0,거모동,1815,road_match
26,0,거모동,1816,road_split
2,0,거모동,1816,road_split
11,0,거모동,1816,road_split
2,0,거모동,1817,road_match
2,0,거모동,1818,road_split
11,0,거모동,1818,road_split
2,0,거모동,1819,road_split
1,0,거모동,1819,road_split
11,0,거모동,1819,road_split
1,0,거모동,1820,road_split
11,0,거모동,1820,road_split
27,0,거모동,1820,road_split
1,0,거모동,1821,road_split
27,0,거모동,1821,road_split
10,0,거모동,1822,road_match
18,0,거모동,1823,road_split
13,0,거모동,1823,road_split
27,0,거모동,1824,road_split
11,0,거모동,1824,road_split
27,0,거모동,1825,road_split
11,0,거모동,1825,road_split
11,0,거모동,1826,road_match
26,0,거모동,1826-1,road_split
11,0,거모동,1826-1,road_split
11,0,거모동,1827,road_match
11,0,거모동,1828,road_match
11,0,거모동,1829,road_match
5,0,거모동,1831,road_split
30,0,거모동,1831,road_split
5,0,거모동,1832,road_match
5,0,거모동,1833,road_match
5,0,거모동,1834,road_match
5,0,거모동,1835,road_split
20,0,거모동,1835,road_split
30,0,거모동,1835,road_split
11,0,거모동,1836,road_split
25,0,거모동,1836,road_split
5,0,거모동,1836,road_split
30,0,거모동,1837,road_split
11,0,거모동,1837,road_split
25,0,거모동,1837,road_split
12,0,거모동,1837,road_split
11,0,거모동,1837-1,road_split
30,0,거모동,1837-1,road_split
25,0,거모동,1838,road_split
12,0,거모동,1838,road_split
5,0,거모동,1838,road_split
20,0,거모동,1838,road_split
25,0,거모동,1839,road_split
5,0,거모동,1839,road_split
5,0,거모동,1840,road_split
20,0,거모동,1840,road_split
20,0,거모동,1841,road_match
20,0,거모동,1842,road_split
30,0,거모동,1842,road_split
14,0,거모동,1842,road_split
20,0,거모동,1843,road_split
14,0,거모동,1843,road_split
20,0,거모동,1844,road_split
14,0,거모동,1844,road_split
20,0,거모동,1845,road_match
30,0,거모동,1846,road_split
1,0,거모동,1846,road_split
12,0,거모동,1846,road_split
20,0,거모동,1846,road_split
20,0,거모동,1847,road_split
30,0,거모동,1847,road_split
14,0,거모동,1847,road_split
12,0,거모동,1848,road_match
30,0,거모동,1849,road_match
30,0,거모동,1850,road_split
1,0,거모동,1850,road_split
1,0,거모동,1851,road_split
25,0,거모동,1851,road_split
30,0,거모동,1851,road_split
1,0,거모동,1852,road_split
25,0,거모동,1852,road_split
25,0,거모동,1853,road_split
1,0,거모동,1853,road_split
25,0,거모동,1854,road_match
25,0,거모동,1855,road_match
25,0,거모동,1856,road_match
4,0,거모동,1875,road_split
31,0,거모동,1875,road_split
4,0,거모동,1876,road_split
31,0,거모동,1876,road_split
31,0,거모동,1877,road_split
4,0,거모동,1877,road_split
4,0,거모동,1878,road_split
31,0,거모동,1878,road_split
4,0,거모동,1879,road_match
4,0,거모동,1880,road_match
31,0,거모동,1881,road_match
30,0,거모동,산6-3,road_match
30,0,거모동,산7-5,road_match
30,0,거모동,산10-6,road_match
30,0,거모동,산10-7,road_match
30,0,거모동,산10-8,road_match
30,0,거모동,산10-9,road_match
30,0,거모동,산11-1,road_match
30,0,거모동,산19-1,road_match
30,0,거모동,산20-1,road_match
30,0,거모동,산22,road_match
30,0,거모동,산22-1,road_match
30,0,거모동,산23-3,road_match
30,0,거모동,산27-34,road_match
21,0,거모동,산38-3,road_match
21,0,거모동,산40-5,road_match
21,0,거모동,산40-7,road_match
21,0,거모동,산40-9,road_match
6,0,거모동,산62-10,road_match
3,0,거모동,산62-33,road_match
4,0,거모동,산118-2,road_match
4,0,거모동,산118-3,road_match
4,0,거모동,산118-4,road_match
4,0,거모동,산118-8,road_match
4,0,거모동,산119-1,road_match
4,0,거모동,산119-2,road_match
4,0,거모동,산174-1,road_match
4,0,거모동,산174-3,road_match
4,0,거모동,산174-4,road_match
3,0,거모동,산174-5,road_split
4,0,거모동,산174-5,road_split
30,0,거모동,산175-6,road_match
30,0,거모동,산175-9,road_match
3,0,거모동,764-6,road_match
3,0,거모동,763-4,road_match
3,0,거모동,763-3,road_match
3,0,거모동,666-2,road_match
4,0,거모동,665-3,road_match
3,0,거모동,665-2,road_split
4,0,거모동,665-2,road_split
3,0,거모동,641-4,road_match
23,0,거모동,640-6,road_match
3,0,거모동,1678,road_match
1,0,거모동,1678-2,road_match
1,0,거모동,1678-3,road_match
1,0,거모동,1678-6,manual_pending
1,0,거모동,1678-10,road_split
30,0,거모동,1678-11,road_match
3,0,거모동,634-22,road_match
3,0,거모동,632-17,road_match
3,0,거모동,632-11,road_match
3,0,거모동,632-10,road_match
3,0,거모동,632-9,road_match
3,0,거모동,632-3,road_match
3,0,거모동,632-1,road_match
4,0,거모동,628,road_match
23,0,거모동,624-1,road_match
23,0,거모동,619-1,road_match
23,0,거모동,613-1,road_match
23,0,거모동,612-3,road_match
23,0,거모동,609-1,road_match
23,0,거모동,608-10,road_match
23,0,거모동,608-8,road_match
23,0,거모동,604-9,road_match
23,0,거모동,604-7,road_match
23,0,거모동,599-3,road_match
23,0,거모동,598-1,road_match
23,0,거모동,593-3,road_match
1,0,거모동,1678-20,road_match
1,0,거모동,1678-21,road_match
1,0,거모동,1678-22,road_match
1,0,거모동,1678-23,road_match
1,0,거모동,1678-24,road_split
3,0,거모동,490-1,road_match
3,0,거모동,479-5,road_match
3,0,거모동,479-1,road_match
25,0,거모동,1678-25,road_split
25,0,거모동,1678-26,road_split
1,0,거모동,1678-26,road_split
30,0,거모동,1678-30,road_match
30,0,거모동,1678-31,road_match
30,0,거모동,1678-32,road_match
30,0,거모동,1678-36,road_match
4,0,거모동,1697,road_match
4,0,거모동,1690,road_match
4,0,거모동,346-3,road_match
4,0,거모동,344-1,road_match
4,0,거모동,343,road_match
4,0,거모동,342-1,road_match
4,0,거모동,342,road_match
30,0,거모동,1678-41,road_match
3,0,거모동,1678-119,road_match
3,0,거모동,1678-118,road_match
3,0,거모동,1678-117,road_split
6,0,거모동,1678-117,road_split
30,0,거모동,1678-148,road_match
29,0,거모동,1678-151,road_match
3,0,거모동,1678-156,road_match
3,0,거모동,1678-155,road_match
3,0,거모동,1678-154,road_match
19,0,거모동,1678-153,road_split
7,0,거모동,1678-153,road_split
9,0,거모동,1678-153,road_split
6,0,군자동,산148-2,road_match
6,0,군자동,산195-11,road_match
6,0,군자동,771-5,road_match
6,0,군자동,771-22,road_match
6,0,군자동,771-14,road_match
6,0,군자동,771-16,road_match
6,0,군자동,771-12,road_match
6,0,군자동,771-3,road_match
6,0,군자동,766-2,road_match
6,0,군자동,771-21,road_match
6,0,군자동,771-18,road_match
6,0,군자동,771-17,road_match
6,0,군자동,771-20,road_match
6,0,군자동,771-15,road_match
6,0,군자동,771-13,road_match
6,0,군자동,771-11,road_match
6,0,군자동,766-4,road_match
6,0,군자동,766-3,road_match
6,0,군자동,771-19,road_match
6,0,군자동,758,road_match
6,0,군자동,759-14,road_match
6,0,군자동,762-1,road_match
6,0,군자동,763,road_match
6,0,군자동,763-2,road_match
6,0,군자동,764,road_match
6,0,군자동,765,road_match
6,0,군자동,766,road_match
6,0,군자동,766-1,road_match
6,0,군자동,767,road_match
6,0,군자동,767-3,road_match
6,0,군자동,768,road_match
6,0,군자동,769,road_match
6,0,군자동,769-1,road_match
6,0,군자동,769-2,road_match
6,0,군자동,769-3,road_match
6,0,군자동,769-4,road_match
6,0,군자동,769-5,road_match
6,0,군자동,770,road_match
6,0,군자동,771,road_match
6,0,군자동,771-2,road_match
6,0,군자동,771-8,road_match
6,0,군자동,771-9,road_match
6,0,군자동,771-10,road_match
6,0,군자동,772,road_match
6,0,군자동,773,road_match
6,0,군자동,774,road_match
6,0,군자동,775,road_match
6,0,군자동,776,road_match
6,0,군자동,777,road_match
6,0,군자동,778,road_match
6,0,군자동,779,road_match
6,0,군자동,780,road_match
6,0,군자동,781,road_match
6,0,군자동,782,road_match
6,0,군자동,783,road_match
6,0,군자동,784,road_match
6,0,군자동,787,road_match
