통,반,_dong,_jib,_fill
4,0,조남동,산3-12,road_match
4,0,조남동,산3-8,road_match
4,0,조남동,산3-7,road_match
4,0,조남동,산3-5,road_match
4,0,조남동,산3-2,road_match
6,0,조남동,744,road_split
48,0,조남동,744,road_split
48,0,조남동,743,road_split
29,0,조남동,743,road_split
40,0,조남동,743,road_split
48,0,조남동,742-3,road_match
48,0,조남동,742-2,road_match
48,0,조남동,742-1,road_match
48,0,조남동,742,road_match
48,0,조남동,741-3,road_match
25,0,조남동,741-2,road_split
48,0,조남동,741-2,road_split
48,0,조남동,741-1,road_match
25,0,조남동,741,road_split
48,0,조남동,741,road_split
35,0,조남동,740,road_split
25,0,조남동,740,road_split
5,0,조남동,738,road_match
30,0,조남동,734,road_split
38,0,조남동,734,road_split
28,0,조남동,734,road_split
32,0,조남동,734,road_split
37,0,조남동,734,road_split
26,0,조남동,732,road_split
41,0,조남동,732,road_split
34,0,조남동,731,road_split
30,0,조남동,731,road_split
50,0,조남동,730,road_match
48,0,조남동,723,road_split
29,0,조남동,723,road_split
40,0,조남동,723,road_split
35,0,조남동,702-2,road_match
28,0,조남동,686-1,road_split
37,0,조남동,686-1,road_split
6,0,조남동,686-1,road_split
28,0,조남동,680-2,road_match
32,0,조남동,678-3,road_match
38,0,조남동,675-2,road_match
30,0,조남동,669-1,road_match
41,0,조남동,663-3,road_match
50,0,조남동,653,road_match
4,0,조남동,81-2,road_match
4,0,조남동,81-11,road_match
4,0,조남동,82-7,road_match
4,0,조남동,84-2,road_match
4,0,조남동,94-8,road_match
4,0,조남동,98-2,road_match
4,0,조남동,108-3,road_match
17,0,조남동,168-5,road_split
5,0,조남동,168-5,road_split
17,0,조남동,168-7,road_match
5,0,조남동,168-24,road_match
17,0,조남동,169-3,road_match
5,0,조남동,169-22,road_match
5,0,조남동,169-25,road_match
5,0,조남동,169-41,road_match
5,0,조남동,169-46,road_match
5,0,조남동,169-47,road_match
5,0,조남동,169-48,road_match
5,0,조남동,169-49,road_match
5,0,조남동,169-52,road_match
5,0,조남동,169-54,road_match
5,0,조남동,169-55,road_match
17,0,조남동,172-22,road_match
17,0,조남동,172-23,road_match
17,0,조남동,172-59,road_match
17,0,조남동,173-2,road_match
17,0,조남동,173-5,road_match
17,0,조남동,174-4,road_match
17,0,조남동,174-29,road_match
17,0,조남동,174-30,road_match
17,0,조남동,174-33,road_match
17,0,조남동,174-35,road_match
17,0,조남동,174-39,road_match
17,0,조남동,174-41,road_match
17,0,조남동,174-44,road_match
17,0,조남동,174-52,road_match
17,0,조남동,174-53,road_match
17,0,조남동,174-54,road_match
17,0,조남동,174-61,road_match
17,0,조남동,174-64,road_match
17,0,조남동,174-65,road_match
17,0,조남동,174-66,road_match
17,0,조남동,174-71,road_match
17,0,조남동,174-77,road_match
17,0,조남동,174-81,road_match
17,0,조남동,174-87,road_match
5,0,조남동,175-1,road_match
17,0,조남동,175-10,road_match
17,0,조남동,175-12,road_match
5,0,조남동,175-13,road_match
5,0,조남동,177-2,road_match
5,0,조남동,179-12,road_match
5,0,조남동,179-15,road_match
17,0,조남동,190-1,road_match
17,0,조남동,190-8,road_match
17,0,조남동,191,road_match
17,0,조남동,193,road_match
8,0,논곡동,369-2,road_match
8,0,논곡동,307-15,road_match
8,0,논곡동,369-1,road_match
9,0,논곡동,363-1,road_match
9,0,논곡동,149-5,road_match
9,0,논곡동,149-11,road_match
9,0,논곡동,363-32,road_match
9,0,논곡동,158-5,road_match
9,0,논곡동,363-33,road_match
9,0,논곡동,산26-8,road_split
21,0,논곡동,산26-8,road_split
9,0,논곡동,산73-4,road_match
9,0,논곡동,산25-1,road_match
9,0,논곡동,산26-11,road_match
21,0,논곡동,산26-9,road_match
9,0,논곡동,363-9,road_match
9,0,논곡동,363-12,road_match
9,0,논곡동,363-10,road_match
8,0,논곡동,26-1,road_match
8,0,논곡동,26-2,road_match
9,0,논곡동,27-2,road_match
8,0,논곡동,27-9,road_match
8,0,논곡동,27-13,road_split
9,0,논곡동,27-13,road_split
8,0,논곡동,28-2,road_match
8,0,논곡동,30-1,road_match
8,0,논곡동,30-3,road_match
8,0,논곡동,30-7,road_match
8,0,논곡동,30-11,road_match
8,0,논곡동,31-1,road_match
8,0,논곡동,31-7,road_match
8,0,논곡동,31-8,road_match
8,0,논곡동,31-12,road_match
8,0,논곡동,31-13,road_match
8,0,논곡동,33-1,road_match
9,0,논곡동,34-3,road_match
9,0,논곡동,34-5,road_match
9,0,논곡동,34-9,road_match
8,0,논곡동,35-4,road_match
8,0,논곡동,36-1,road_match
8,0,논곡동,36-2,road_match
8,0,논곡동,36-3,road_match
8,0,논곡동,36-6,road_match
8,0,논곡동,36-11,road_match
8,0,논곡동,96-6,road_match
8,0,논곡동,97-3,road_match
8,0,논곡동,97-11,road_match
8,0,논곡동,97-22,road_match
8,0,논곡동,97-32,road_match
8,0,논곡동,97-33,road_match
8,0,논곡동,97-39,road_match
8,0,논곡동,104-5,road_match
8,0,논곡동,104-7,road_match
8,0,논곡동,104-11,road_match
8,0,논곡동,104-12,road_match
8,0,논곡동,104-20,road_match
8,0,논곡동,113-2,road_match
8,0,논곡동,114-10,road_match
8,0,논곡동,114-12,road_match
8,0,논곡동,114-16,road_match
15,0,논곡동,189-3,road_match
15,0,논곡동,189-6,road_match
15,0,논곡동,195-7,road_match
15,0,논곡동,195-8,road_match
15,0,논곡동,195-9,road_match
15,0,논곡동,195-10,road_match
9,0,논곡동,205-4,road_match
9,0,논곡동,208-1,road_match
15,0,논곡동,215-5,road_match
15,0,논곡동,215-6,road_match
15,0,논곡동,225-5,road_match
15,0,논곡동,225-9,road_match
15,0,논곡동,226-3,road_match
15,0,논곡동,226-4,road_match
15,0,논곡동,226-6,road_match
15,0,논곡동,227-9,road_match
15,0,논곡동,227-14,road_match
15,0,논곡동,227-16,road_match
15,0,논곡동,227-19,road_match
15,0,논곡동,227-20,road_match
15,0,논곡동,227-21,road_match
15,0,논곡동,227-23,road_match
15,0,논곡동,227-25,road_match
15,0,논곡동,228-5,road_match
15,0,논곡동,229-8,road_match
15,0,논곡동,229-11,road_match
8,0,논곡동,288-1,road_match
8,0,논곡동,307-2,road_match
8,0,논곡동,307-5,road_match
8,0,논곡동,308-2,road_match
8,0,논곡동,309-2,road_match
8,0,논곡동,309-3,road_match
8,0,논곡동,311-3,road_match
8,0,논곡동,315-2,road_match
8,0,논곡동,356,road_match
8,0,논곡동,356-1,road_match
8,0,논곡동,356-2,road_match
8,0,논곡동,356-3,road_match
8,0,논곡동,356-4,road_match
8,0,논곡동,356-5,road_match
8,0,논곡동,357,road_match
8,0,논곡동,357-1,road_match
8,0,논곡동,357-2,road_match
8,0,논곡동,357-3,road_match
8,0,논곡동,357-4,road_match
8,0,논곡동,357-5,road_match
8,0,논곡동,359,road_match
8,0,논곡동,361,road_match
8,0,논곡동,361-1,road_match
8,0,논곡동,361-2,road_match
9,0,논곡동,362,road_split
8,0,논곡동,362,road_split
9,0,논곡동,362-1,road_match
8,0,논곡동,362-2,road_match
8,0,논곡동,362-3,road_split
9,0,논곡동,362-3,road_split
8,0,논곡동,363,road_split
15,0,논곡동,363,road_split
23,0,논곡동,363,road_split
15,0,논곡동,363-30,road_match
9,0,논곡동,363-31,road_match
8,0,논곡동,365,road_match
8,0,논곡동,365-3,road_match
8,0,논곡동,366-1,road_match
8,0,논곡동,369,road_match
8,0,논곡동,370,road_match
8,0,논곡동,370-1,road_match
8,0,논곡동,374,road_split
11,0,논곡동,374,road_split
8,0,논곡동,377,road_match
8,0,논곡동,산47-5,road_match
8,0,논곡동,산47-6,road_match
8,0,논곡동,산65-6,road_match
8,0,논곡동,산66-1,road_match
8,0,논곡동,산66-3,road_match
8,0,논곡동,산67-1,road_match
8,0,논곡동,산67-2,road_match
8,0,논곡동,산69-1,road_match
8,0,논곡동,산70-3,road_match
10,0,논곡동,산23-2,road_match
15,0,논곡동,375,road_match
10,0,목감동,267-3,road_match
10,0,목감동,263-3,road_match
10,0,목감동,263,road_match
10,0,목감동,259-4,road_match
10,0,목감동,259-2,road_match
7,0,목감동,242-33,road_match
7,0,목감동,242-23,road_split
16,0,목감동,242-23,road_split
7,0,목감동,242-22,road_split
16,0,목감동,242-22,road_split
7,0,목감동,242-17,road_match
16,0,목감동,242-16,road_match
16,0,목감동,242-14,road_match
7,0,목감동,242-13,road_split
7,0,목감동,242-12,road_match
7,0,목감동,241-8,road_match
20,0,목감동,241-6,road_match
20,0,목감동,239-24,road_split
10,0,목감동,239-24,road_split
10,0,목감동,239-6,road_split
13,0,목감동,239-6,road_split
10,0,목감동,195-4,road_match
10,0,목감동,194-4,road_match
11,0,목감동,193-2,road_match
11,0,목감동,193-1,road_match
11,0,목감동,191-11,road_match
11,0,목감동,189,road_match
11,0,목감동,187,road_match
11,0,목감동,185-9,road_match
11,0,목감동,181-4,road_match
11,0,목감동,181-3,road_match
11,0,목감동,181-2,road_match
11,0,목감동,178-24,road_match
11,0,목감동,178-10,road_match
11,0,목감동,178-8,road_match
11,0,목감동,177-7,road_match
11,0,목감동,176-1,road_match
10,0,목감동,168-1,road_match
10,0,목감동,163-12,road_match
10,0,목감동,163-11,road_match
10,0,목감동,163-6,road_match
10,0,목감동,163-5,road_match
10,0,목감동,163-4,road_match
10,0,목감동,163-3,road_match
10,0,목감동,163-1,road_match
10,0,목감동,163,road_match
10,0,목감동,162-1,road_match
10,0,목감동,161-1,road_match
10,0,목감동,160-1,road_match
11,0,목감동,112-19,road_match
11,0,목감동,112-5,road_match
11,0,목감동,111-2,road_match
11,0,목감동,94-3,road_match
11,0,목감동,94-1,road_match
11,0,목감동,93,road_match
11,0,목감동,91-1,road_match
11,0,목감동,86-21,road_match
11,0,목감동,86-20,road_match
11,0,목감동,86-9,road_match
11,0,목감동,86-8,road_match
11,0,목감동,83-18,road_match
11,0,목감동,75-3,road_match
11,0,목감동,74-5,road_match
11,0,목감동,69-3,road_match
11,0,목감동,68-2,road_match
8,0,목감동,67-17,road_match
8,0,목감동,67-10,road_match
11,0,목감동,61-10,road_match
11,0,목감동,61-5,road_match
11,0,목감동,40-8,road_match
11,0,목감동,40-7,road_match
11,0,목감동,32-6,road_match
11,0,목감동,378,road_match
11,0,목감동,53-1,road_match
11,0,목감동,41-5,road_match
11,0,목감동,377,road_match
11,0,목감동,375-2,road_match
10,0,목감동,산98-4,road_match
8,0,목감동,산97-1,road_split
11,0,목감동,산97-1,road_split
10,0,목감동,산63-24,road_match
10,0,목감동,산63-4,road_match
10,0,목감동,산61-7,road_match
10,0,목감동,산61-4,road_match
10,0,목감동,산60-25,road_match
10,0,목감동,산60-23,road_match
10,0,목감동,산60-22,road_match
10,0,목감동,산60-14,road_match
10,0,목감동,산60-11,road_match
10,0,목감동,산60-10,road_match
10,0,목감동,산60-2,road_match
12,0,목감동,산2-1,road_match
47,0,목감동,428-2,road_match
47,0,목감동,428-1,road_match
47,0,목감동,428,road_match
47,0,목감동,427-1,road_match
47,0,목감동,427,road_match
47,0,목감동,426-3,road_match
47,0,목감동,426-2,road_match
47,0,목감동,426-1,road_match
47,0,목감동,426,road_match
31,0,목감동,425,road_split
47,0,목감동,425,road_split
47,0,목감동,424-2,road_match
47,0,목감동,424-1,road_match
47,0,목감동,424,road_split
16,0,목감동,424,road_split
47,0,목감동,422,road_match
16,0,목감동,400-1,road_match
16,0,목감동,399,road_split
7,0,목감동,399,road_split
16,0,목감동,392-15,road_match
16,0,목감동,392-14,road_match
10,0,목감동,392-3,road_match
11,0,목감동,388,road_match
11,0,목감동,386,road_match
11,0,목감동,375-1,road_match
11,0,목감동,373-3,road_match
11,0,목감동,373-1,road_match
11,0,목감동,372,road_match
11,0,목감동,371,road_match
10,0,목감동,367,road_match
10,0,목감동,366-13,road_match
10,0,목감동,366-12,road_match
10,0,목감동,366-6,road_match
10,0,목감동,366-4,road_match
10,0,목감동,366,road_match
10,0,목감동,365,road_match
10,0,목감동,364-1,road_match
10,0,목감동,364,road_split
4,0,목감동,364,road_split
10,0,목감동,363-11,road_match
10,0,목감동,363-9,road_match
10,0,목감동,363-7,road_match
8,0,목감동,384-1,road_match
20,0,목감동,239-17,road_match
10,0,목감동,산62-1,road_match
10,0,목감동,405-3,road_split
31,0,목감동,405-3,road_split
16,0,목감동,392-7,road_split
20,0,목감동,392-7,road_split
13,0,목감동,392-7,road_split
10,0,목감동,392-7,road_split
10,0,목감동,392,road_match
10,0,목감동,392-2,road_split
10,0,목감동,392-10,road_match
10,0,목감동,산94-2,road_match
7,0,목감동,242-11,road_match
10,0,목감동,239-2,road_match
11,0,목감동,83-17,road_match
9,0,목감동,392-11,road_split
10,0,목감동,392-11,road_split
13,0,목감동,392-11,road_split
11,0,목감동,178-19,road_match
11,0,목감동,177-5,road_match
20,0,목감동,240-4,road_match
31,0,목감동,423,road_split
47,0,목감동,423,road_split
10,0,목감동,423,road_split
20,0,목감동,241-1,road_split
7,0,목감동,241-1,road_split
20,0,목감동,240-7,road_match
11,0,목감동,83-12,road_match
10,0,목감동,산60-16,road_match
11,0,목감동,179-4,road_match
11,0,목감동,63-4,road_match
11,0,목감동,63-5,road_match
11,0,목감동,68-1,road_match
10,0,목감동,368-16,road_match
10,0,목감동,390-2,road_match
10,0,목감동,196-2,road_match
10,0,목감동,389,road_match
10,0,목감동,196-1,road_match
10,0,목감동,390,road_match
10,0,목감동,390-1,road_match
10,0,목감동,195-2,road_match
11,0,목감동,174-9,road_match
11,0,목감동,173-5,road_match
10,0,목감동,산62,road_match
10,0,목감동,산63-22,road_match
12,0,목감동,358-6,road_match
12,0,목감동,3-1,road_match
12,0,목감동,3-3,road_match
12,0,목감동,27-11,road_match
12,0,목감동,27-20,road_match
11,0,목감동,28-10,road_match
11,0,목감동,32-2,road_match
11,0,목감동,산8-5,road_match
11,0,목감동,30-4,road_match
12,0,목감동,30-23,road_match
11,0,목감동,381,road_match
12,0,목감동,30-18,road_match
11,0,목감동,32-7,road_match
11,0,목감동,30-2,road_match
11,0,목감동,35-13,road_match
