통,반,_dong,_jib,_fill
16,0,월곶동,1034,road_split
5,0,월곶동,1034,road_split
11,0,월곶동,1034,road_split
7,0,월곶동,1035,road_split
5,0,월곶동,1035,road_split
16,0,월곶동,1035,road_split
5,0,월곶동,1036,road_match
5,0,월곶동,1037,road_match
5,0,월곶동,1038,road_match
16,0,월곶동,1039,road_split
5,0,월곶동,1039,road_split
5,0,월곶동,1040,road_split
16,0,월곶동,1040,road_split
17,0,월곶동,1041,road_match
17,0,월곶동,1042,road_match
5,0,월곶동,1043,road_split
17,0,월곶동,1043,road_split
5,0,월곶동,1044,road_split
17,0,월곶동,1044,road_split
15,0,월곶동,1044,road_split
5,0,월곶동,1045,road_split
15,0,월곶동,1045,road_split
6,0,월곶동,1046,road_split
14,0,월곶동,1046,road_split
6,0,월곶동,1047,road_split
14,0,월곶동,1047,road_split
6,0,월곶동,1048,road_match
6,0,월곶동,1049,road_match
6,0,월곶동,1050,road_match
6,0,월곶동,1051,road_match
6,0,월곶동,1052,road_match
2,0,월곶동,1053,road_match
2,0,월곶동,1053-1,road_match
2,0,월곶동,1053-2,road_match
2,0,월곶동,1053-3,road_match
2,0,월곶동,1053-5,road_match
2,0,월곶동,1053-6,road_match
2,0,월곶동,1053-7,road_match
2,0,월곶동,1054,road_match
1,0,월곶동,1064-3,road_split
18,0,월곶동,1064-3,road_split
18,0,월곶동,1064-4,road_split
1,0,월곶동,1064-4,road_split
18,0,월곶동,1064-5,road_split
4,0,월곶동,1071-14,road_match
4,0,월곶동,1071-15,road_match
3,0,월곶동,산68-2,road_match
3,0,월곶동,산68-6,road_match
3,0,월곶동,산68-7,road_match
3,0,월곶동,산69-1,road_match
4,0,월곶동,산69-4,road_match
3,0,월곶동,산70-1,road_match
4,0,월곶동,산70-2,road_split
3,0,월곶동,산70-2,road_split
2,0,월곶동,산106-16,road_match
2,0,월곶동,산106-17,road_match
3,0,월곶동,산120-2,road_match
2,0,월곶동,489-6,road_match
3,0,월곶동,489-4,road_split
2,0,월곶동,489-4,road_split
2,0,월곶동,453-7,road_match
2,0,월곶동,453-3,road_match
2,0,월곶동,453-2,road_match
