통,반,_dong,_jib,_fill
10,0,정왕동,1228-2,road_match
10,0,정왕동,1228-1,road_match
10,0,정왕동,1228,road_split
11,0,정왕동,1228,road_split
10,0,정왕동,1227,road_split
14,0,정왕동,1227,road_split
13,0,정왕동,1227,road_split
11,0,정왕동,1227,road_split
12,0,정왕동,1227,road_split
10,0,정왕동,1226,road_split
14,0,정왕동,1226,road_split
13,0,정왕동,1226,road_split
15,0,정왕동,1225-6,road_split
14,0,정왕동,1225-6,road_split
14,0,정왕동,1225-5,road_match
10,0,정왕동,1225-4,road_match
10,0,정왕동,1225-3,road_match
10,0,정왕동,1225-2,road_match
10,0,정왕동,1225-1,road_match
10,0,정왕동,1225,road_split
15,0,정왕동,1225,road_split
14,0,정왕동,1225,road_split
15,0,정왕동,1224-10,road_match
15,0,정왕동,1224-9,road_match
15,0,정왕동,1224-8,road_match
9,0,정왕동,1224-7,road_split
10,0,정왕동,1224-7,road_split
15,0,정왕동,1224-7,road_split
9,0,정왕동,1224-6,road_match
9,0,정왕동,1224-5,road_match
9,0,정왕동,1224-4,road_match
9,0,정왕동,1224-3,road_match
9,0,정왕동,1224-2,road_match
9,0,정왕동,1224-1,road_match
9,0,정왕동,1224,road_split
15,0,정왕동,1224,road_split
9,0,정왕동,1223,road_split
15,0,정왕동,1223,road_split
11,0,정왕동,1221,road_split
12,0,정왕동,1221,road_split
17,0,정왕동,1221,road_split
16,0,정왕동,1221,road_split
17,0,정왕동,1220-2,road_match
15,0,정왕동,1220-1,road_match
15,0,정왕동,1220,road_split
1,0,정왕동,1220,road_split
17,0,정왕동,1220,road_split
1,0,정왕동,1160-5,road_match
1,0,정왕동,1160-2,road_match
1,0,정왕동,1160-1,road_match
1,0,정왕동,1160,road_match
1,0,정왕동,1149-1,road_match
1,0,정왕동,1149,road_match
1,0,정왕동,1146,road_match
1,0,정왕동,산131-26,road_match
1,0,정왕동,산131-24,road_match
1,0,정왕동,1157-2,road_match
1,0,정왕동,1157-1,road_match
1,0,정왕동,1890,road_match
1,0,정왕동,1157,road_match
1,0,정왕동,1842-2,road_match
1,0,정왕동,1916,road_match
6,0,정왕동,1920,road_match
6,0,정왕동,1921,road_match
6,0,정왕동,1922,road_split
1,0,정왕동,1922,road_split
6,0,정왕동,1924,road_match
6,0,정왕동,1925,road_match
6,0,정왕동,1926,road_split
8,0,정왕동,1926,road_split
7,0,정왕동,1926,road_split
1,0,정왕동,1927,road_split
6,0,정왕동,1927,road_split
36,0,정왕동,1927,road_split
7,0,정왕동,1927,road_split
7,0,정왕동,1928,road_match
7,0,정왕동,1929,road_match
7,0,정왕동,1930,road_match
7,0,정왕동,1931,road_match
8,0,정왕동,1932,road_split
7,0,정왕동,1932,road_split
8,0,정왕동,1933,road_match
7,0,정왕동,1934,road_split
8,0,정왕동,1934,road_split
8,0,정왕동,1935,road_match
8,0,정왕동,1936,road_match
8,0,정왕동,1937,road_split
7,0,정왕동,1937,road_split
1,0,정왕동,1939,road_split
6,0,정왕동,1939,road_split
