통,반,_dong,_jib,_fill
1,0,무지내동,560,road_match
2,0,무지내동,558,road_split
3,0,무지내동,558,road_split
2,0,무지내동,556-25,road_match
2,0,무지내동,556-24,road_match
2,0,무지내동,556-23,road_match
2,0,무지내동,556-22,road_match
2,0,무지내동,556-21,road_match
2,0,무지내동,556-20,road_match
2,0,무지내동,556-19,road_match
2,0,무지내동,556-18,road_match
2,0,무지내동,556,road_match
2,0,무지내동,554-6,road_match
2,0,무지내동,554-5,road_match
2,0,무지내동,554-1,road_match
2,0,무지내동,554,road_match
2,0,무지내동,552-9,road_match
2,0,무지내동,552-7,road_match
2,0,무지내동,552-6,road_match
2,0,무지내동,552-4,road_split
2,0,무지내동,552-3,road_split
1,0,무지내동,552-3,road_split
2,0,무지내동,552-2,road_match
1,0,무지내동,550-13,road_match
1,0,무지내동,550-11,road_match
1,0,무지내동,550-8,road_match
1,0,무지내동,550-7,road_match
1,0,무지내동,550-6,road_match
1,0,무지내동,550-5,road_match
1,0,무지내동,550-4,road_match
1,0,무지내동,550-3,road_match
1,0,무지내동,550,road_match
1,0,무지내동,549-4,road_match
1,0,무지내동,549,road_match
1,0,무지내동,543-5,road_match
1,0,무지내동,543-4,road_match
1,0,무지내동,528-2,road_match
1,0,무지내동,522-3,road_match
1,0,무지내동,518-5,road_match
1,0,무지내동,492-10,road_match
1,0,무지내동,487-7,road_match
1,0,무지내동,487-1,road_match
1,0,무지내동,484-2,road_match
1,0,무지내동,470-5,road_match
1,0,무지내동,470-1,road_match
1,0,무지내동,469-19,road_match
1,0,무지내동,469-15,road_match
1,0,무지내동,469-13,road_match
1,0,무지내동,469-11,road_match
1,0,무지내동,469-9,road_match
1,0,무지내동,469-3,road_match
1,0,무지내동,456-3,road_match
1,0,무지내동,373-6,road_match
1,0,무지내동,372-4,road_match
1,0,무지내동,372-2,road_match
1,0,무지내동,349-34,road_match
1,0,무지내동,349-32,road_match
1,0,무지내동,349-21,road_match
1,0,무지내동,349-20,road_match
1,0,무지내동,349-19,road_match
1,0,무지내동,349-7,road_match
1,0,무지내동,349-6,road_match
1,0,무지내동,345-18,road_match
1,0,무지내동,345-10,road_match
1,0,무지내동,342-3,road_match
1,0,무지내동,342-2,road_match
1,0,무지내동,332-2,road_match
1,0,무지내동,320-31,road_match
1,0,무지내동,287-2,road_match
1,0,무지내동,284-26,road_match
1,0,무지내동,284-17,road_match
1,0,무지내동,284-16,road_match
1,0,무지내동,276-6,road_match
1,0,무지내동,275-7,road_match
1,0,무지내동,275-6,road_match
1,0,무지내동,266-9,road_match
1,0,무지내동,252-7,road_match
1,0,무지내동,252-2,road_match
1,0,무지내동,249-11,road_match
1,0,무지내동,224-10,road_match
1,0,무지내동,224-1,road_match
1,0,무지내동,220-6,road_match
1,0,무지내동,220-1,road_match
